run_id,stage,step,progress,layer,alpha,bin_index,bin_low,bin_high,bin_count,bin_agree_count,bin_agreement,bin_damage
4,pilot,143000,1.0,4,0.5,1,0.05,0.1,557,304.0,0.5457809694793537,0.45421903052064627
4,pilot,143000,1.0,4,0.5,2,0.1,0.2,1094,696.0,0.6361974405850092,0.36380255941499084
4,pilot,143000,1.0,4,0.5,3,0.2,0.4,1264,1029.0,0.8140822784810127,0.18591772151898733
4,pilot,143000,1.0,4,0.5,4,0.4,1.01,1427,1366.0,0.9572529782761037,0.04274702172389633
4,pilot,143000,1.0,4,0.75,0,0.0,0.05,266,58.0,0.21804511278195488,0.7819548872180451
4,pilot,143000,1.0,4,0.75,1,0.05,0.1,557,210.0,0.3770197486535009,0.622980251346499
4,pilot,143000,1.0,4,0.75,2,0.1,0.2,1094,546.0,0.4990859232175503,0.5009140767824497
4,pilot,143000,1.0,4,0.75,3,0.2,0.4,1264,866.0,0.685126582278481,0.314873417721519
4,pilot,143000,1.0,4,0.75,4,0.4,1.01,1427,1235.0,0.8654519971969166,0.13454800280308343
4,pilot,143000,1.0,4,1.0,0,0.0,0.05,266,28.0,0.10526315789473684,0.8947368421052632
4,pilot,143000,1.0,4,1.0,1,0.05,0.1,557,107.0,0.19210053859964094,0.8078994614003591
4,pilot,143000,1.0,4,1.0,2,0.1,0.2,1094,339.0,0.30987202925045704,0.6901279707495429
4,pilot,143000,1.0,4,1.0,3,0.2,0.4,1264,570.0,0.4509493670886076,0.5490506329113924
4,pilot,143000,1.0,4,1.0,4,0.4,1.01,1427,811.0,0.5683251576734408,0.43167484232655917
4,pilot,143000,1.0,5,0.25,0,0.0,0.05,266,141.0,0.5300751879699248,0.4699248120300752
4,pilot,143000,1.0,5,0.25,1,0.05,0.1,557,384.0,0.6894075403949731,0.3105924596050269
4,pilot,143000,1.0,5,0.25,2,0.1,0.2,1094,865.0,0.7906764168190128,0.2093235831809872
4,pilot,143000,1.0,5,0.25,3,0.2,0.4,1264,1141.0,0.9026898734177216,0.09731012658227844
4,pilot,143000,1.0,5,0.25,4,0.4,1.01,1427,1414.0,0.9908899789768746,0.009110021023125414
4,pilot,143000,1.0,5,0.5,0,0.0,0.05,266,112.0,0.42105263157894735,0.5789473684210527
4,pilot,143000,1.0,5,0.5,1,0.05,0.1,557,312.0,0.5601436265709157,0.43985637342908435
4,pilot,143000,1.0,5,0.5,2,0.1,0.2,1094,781.0,0.7138939670932358,0.2861060329067642
4,pilot,143000,1.0,5,0.5,3,0.2,0.4,1264,1081.0,0.8552215189873418,0.14477848101265822
4,pilot,143000,1.0,5,0.5,4,0.4,1.01,1427,1392.0,0.9754730203223546,0.02452697967764539
4,pilot,143000,1.0,5,0.75,0,0.0,0.05,266,85.0,0.31954887218045114,0.6804511278195489
4,pilot,143000,1.0,5,0.75,1,0.05,0.1,557,263.0,0.47217235188509876,0.5278276481149012
4,pilot,143000,1.0,5,0.75,2,0.1,0.2,1094,695.0,0.6352833638025595,0.36471663619744055
4,pilot,143000,1.0,5,0.75,3,0.2,0.4,1264,974.0,0.7705696202531646,0.22943037974683544
4,pilot,143000,1.0,5,0.75,4,0.4,1.01,1427,1346.0,0.9432375613174492,0.05676243868255082
4,pilot,143000,1.0,5,1.0,0,0.0,0.05,266,73.0,0.2744360902255639,0.7255639097744361
4,pilot,143000,1.0,5,1.0,1,0.05,0.1,557,207.0,0.37163375224416517,0.6283662477558348
4,pilot,143000,1.0,5,1.0,2,0.1,0.2,1094,601.0,0.5493601462522852,0.45063985374771476
4,pilot,143000,1.0,5,1.0,3,0.2,0.4,1264,867.0,0.6859177215189873,0.31408227848101267
4,pilot,143000,1.0,5,1.0,4,0.4,1.01,1427,1267.0,0.8878766643307638,0.11212333566923616
4,pilot,143000,1.0,6,0.25,0,0.0,0.05,266,124.0,0.46616541353383456,0.5338345864661654
4,pilot,143000,1.0,6,0.25,1,0.05,0.1,557,385.0,0.6912028725314183,0.3087971274685817
4,pilot,143000,1.0,6,0.25,2,0.1,0.2,1094,818.0,0.7477148080438757,0.2522851919561243
4,pilot,143000,1.0,6,0.25,3,0.2,0.4,1264,1096.0,0.8670886075949367,0.13291139240506333
4,pilot,143000,1.0,6,0.25,4,0.4,1.01,1427,1412.0,0.9894884372810091,0.010511562718990897
4,pilot,143000,1.0,6,0.5,0,0.0,0.05,266,89.0,0.33458646616541354,0.6654135338345865
4,pilot,143000,1.0,6,0.5,1,0.05,0.1,557,303.0,0.5439856373429084,0.4560143626570916
4,pilot,143000,1.0,6,0.5,2,0.1,0.2,1094,696.0,0.6361974405850092,0.36380255941499084
4,pilot,143000,1.0,6,0.5,3,0.2,0.4,1264,966.0,0.7642405063291139,0.2357594936708861
4,pilot,143000,1.0,6,0.5,4,0.4,1.01,1427,1363.0,0.9551506657323056,0.04484933426769444
4,pilot,143000,1.0,6,0.75,0,0.0,0.05,266,68.0,0.2556390977443609,0.7443609022556391
4,pilot,143000,1.0,6,0.75,1,0.05,0.1,557,215.0,0.3859964093357271,0.6140035906642729
4,pilot,143000,1.0,6,0.75,2,0.1,0.2,1094,562.0,0.5137111517367459,0.48628884826325414
4,pilot,143000,1.0,6,0.75,3,0.2,0.4,1264,816.0,0.6455696202531646,0.35443037974683544
4,pilot,143000,1.0,6,0.75,4,0.4,1.01,1427,1251.0,0.8766643307638402,0.1233356692361598
4,pilot,143000,1.0,6,1.0,0,0.0,0.05,266,44.0,0.16541353383458646,0.8345864661654135
4,pilot,143000,1.0,6,1.0,1,0.05,0.1,557,159.0,0.28545780969479356,0.7145421903052065
4,pilot,143000,1.0,6,1.0,2,0.1,0.2,1094,457.0,0.41773308957952465,0.5822669104204754
4,pilot,143000,1.0,6,1.0,3,0.2,0.4,1264,691.0,0.5466772151898734,0.45332278481012656
4,pilot,143000,1.0,6,1.0,4,0.4,1.01,1427,1033.0,0.7238962859145059,0.27610371408549406
4,pilot,143000,1.0,7,0.25,0,0.0,0.05,266,150.0,0.5639097744360902,0.43609022556390975
4,pilot,143000,1.0,7,0.25,1,0.05,0.1,557,393.0,0.7055655296229802,0.29443447037701975
4,pilot,143000,1.0,7,0.25,2,0.1,0.2,1094,847.0,0.7742230347349177,0.22577696526508229
4,pilot,143000,1.0,7,0.25,3,0.2,0.4,1264,1136.0,0.8987341772151899,0.10126582278481011
4,pilot,143000,1.0,7,0.25,4,0.4,1.01,1427,1418.0,0.9936930623686054,0.00630693763139456
4,pilot,143000,1.0,7,0.5,0,0.0,0.05,266,116.0,0.43609022556390975,0.5639097744360902
4,pilot,143000,1.0,7,0.5,1,0.05,0.1,557,332.0,0.5960502692998204,0.4039497307001796
4,pilot,143000,1.0,7,0.5,2,0.1,0.2,1094,764.0,0.6983546617915904,0.30164533820840955
4,pilot,143000,1.0,7,0.5,3,0.2,0.4,1264,1059.0,0.8378164556962026,0.16218354430379744
4,pilot,143000,1.0,7,0.5,4,0.4,1.01,1427,1397.0,0.9789768745620182,0.021023125437981793
4,pilot,143000,1.0,7,0.75,0,0.0,0.05,266,88.0,0.3308270676691729,0.6691729323308271
4,pilot,143000,1.0,7,0.75,1,0.05,0.1,557,265.0,0.4757630161579892,0.5242369838420108
4,pilot,143000,1.0,7,0.75,2,0.1,0.2,1094,632.0,0.5776965265082267,0.42230347349177333
4,pilot,143000,1.0,7,0.75,3,0.2,0.4,1264,929.0,0.7349683544303798,0.2650316455696202
4,pilot,143000,1.0,7,0.75,4,0.4,1.01,1427,1360.0,0.9530483531885073,0.046951646811492664
4,pilot,143000,1.0,7,1.0,0,0.0,0.05,266,64.0,0.24060150375939848,0.7593984962406015
4,pilot,143000,1.0,7,1.0,1,0.05,0.1,557,200.0,0.3590664272890485,0.6409335727109515
4,pilot,143000,1.0,7,1.0,2,0.1,0.2,1094,542.0,0.4954296160877514,0.5045703839122486
4,pilot,143000,1.0,7,1.0,3,0.2,0.4,1264,811.0,0.6416139240506329,0.3583860759493671
4,pilot,143000,1.0,7,1.0,4,0.4,1.01,1427,1284.0,0.8997897687456202,0.10021023125437978
4,pilot,143000,1.0,8,0.25,0,0.0,0.05,266,143.0,0.5375939849624061,0.46240601503759393
4,pilot,143000,1.0,8,0.25,1,0.05,0.1,557,395.0,0.7091561938958707,0.2908438061041293
4,pilot,143000,1.0,8,0.25,2,0.1,0.2,1094,859.0,0.7851919561243145,0.21480804387568553
4,pilot,143000,1.0,8,0.25,3,0.2,0.4,1264,1143.0,0.9042721518987342,0.09572784810126578
4,pilot,143000,1.0,8,0.25,4,0.4,1.01,1427,1417.0,0.9929922915206727,0.0070077084793273015
4,pilot,143000,1.0,8,0.5,0,0.0,0.05,266,116.0,0.43609022556390975,0.5639097744360902
4,pilot,143000,1.0,8,0.5,1,0.05,0.1,557,329.0,0.5906642728904847,0.40933572710951527
4,pilot,143000,1.0,8,0.5,2,0.1,0.2,1094,782.0,0.7148080438756855,0.28519195612431447
4,pilot,143000,1.0,8,0.5,3,0.2,0.4,1264,1072.0,0.8481012658227848,0.15189873417721522
4,pilot,143000,1.0,8,0.5,4,0.4,1.01,1427,1407.0,0.9859845830413455,0.014015416958654492
4,pilot,143000,1.0,8,0.75,0,0.0,0.05,266,99.0,0.37218045112781956,0.6278195488721805
4,pilot,143000,1.0,8,0.75,1,0.05,0.1,557,283.0,0.5080789946140036,0.49192100538599637
4,pilot,143000,1.0,8,0.75,2,0.1,0.2,1094,681.0,0.6224862888482633,0.3775137111517367
4,pilot,143000,1.0,8,0.75,3,0.2,0.4,1264,969.0,0.7666139240506329,0.2333860759493671
4,pilot,143000,1.0,8,0.75,4,0.4,1.01,1427,1371.0,0.9607568325157674,0.03924316748423262
4,pilot,143000,1.0,8,1.0,0,0.0,0.05,266,72.0,0.2706766917293233,0.7293233082706767
4,pilot,143000,1.0,8,1.0,1,0.05,0.1,557,210.0,0.3770197486535009,0.622980251346499
4,pilot,143000,1.0,8,1.0,2,0.1,0.2,1094,592.0,0.5411334552102377,0.4588665447897623
4,pilot,143000,1.0,8,1.0,3,0.2,0.4,1264,861.0,0.6811708860759493,0.31882911392405067
4,pilot,143000,1.0,8,1.0,4,0.4,1.01,1427,1305.0,0.9145059565522075,0.08549404344779254
4,pilot,143000,1.0,9,0.25,0,0.0,0.05,266,130.0,0.48872180451127817,0.5112781954887218
4,pilot,143000,1.0,9,0.25,1,0.05,0.1,557,401.0,0.7199281867145422,0.2800718132854578
4,pilot,143000,1.0,9,0.25,2,0.1,0.2,1094,840.0,0.7678244972577697,0.2321755027422303
4,pilot,143000,1.0,9,0.25,3,0.2,0.4,1264,1131.0,0.8947784810126582,0.10522151898734178
4,pilot,143000,1.0,9,0.25,4,0.4,1.01,1427,1421.0,0.9957953749124037,0.0042046250875963365
4,pilot,143000,1.0,9,0.5,0,0.0,0.05,266,95.0,0.35714285714285715,0.6428571428571428
4,pilot,143000,1.0,9,0.5,1,0.05,0.1,557,329.0,0.5906642728904847,0.40933572710951527
4,pilot,143000,1.0,9,0.5,2,0.1,0.2,1094,714.0,0.6526508226691042,0.34734917733089576
4,pilot,143000,1.0,9,0.5,3,0.2,0.4,1264,1031.0,0.8156645569620253,0.18433544303797467
4,pilot,143000,1.0,9,0.5,4,0.4,1.01,1427,1387.0,0.9719691660826909,0.028030833917309095
4,pilot,143000,1.0,9,0.75,0,0.0,0.05,266,61.0,0.22932330827067668,0.7706766917293233
4,pilot,143000,1.0,9,0.75,1,0.05,0.1,557,265.0,0.4757630161579892,0.5242369838420108
4,pilot,143000,1.0,9,0.75,2,0.1,0.2,1094,598.0,0.546617915904936,0.453382084095064
4,pilot,143000,1.0,9,0.75,3,0.2,0.4,1264,896.0,0.7088607594936709,0.2911392405063291
4,pilot,143000,1.0,9,0.75,4,0.4,1.01,1427,1326.0,0.9292221443587947,0.07077785564120531
4,pilot,143000,1.0,9,1.0,0,0.0,0.05,266,38.0,0.14285714285714285,0.8571428571428572
4,pilot,143000,1.0,9,1.0,1,0.05,0.1,557,202.0,0.362657091561939,0.6373429084380611
4,pilot,143000,1.0,9,1.0,2,0.1,0.2,1094,493.0,0.4506398537477148,0.5493601462522852
4,pilot,143000,1.0,9,1.0,3,0.2,0.4,1264,778.0,0.615506329113924,0.384493670886076
4,pilot,143000,1.0,9,1.0,4,0.4,1.01,1427,1222.0,0.8563419761737912,0.14365802382620885
4,pilot,143000,1.0,10,0.25,0,0.0,0.05,266,111.0,0.41729323308270677,0.5827067669172932
4,pilot,143000,1.0,10,0.25,1,0.05,0.1,557,348.0,0.6247755834829444,0.3752244165170556
4,pilot,143000,1.0,10,0.25,2,0.1,0.2,1094,772.0,0.7056672760511883,0.2943327239488117
4,pilot,143000,1.0,10,0.25,3,0.2,0.4,1264,1082.0,0.8560126582278481,0.1439873417721519
4,pilot,143000,1.0,10,0.25,4,0.4,1.01,1427,1405.0,0.98458304134548,0.015416958654519974
4,pilot,143000,1.0,10,0.5,0,0.0,0.05,266,68.0,0.2556390977443609,0.7443609022556391
4,pilot,143000,1.0,10,0.5,1,0.05,0.1,557,268.0,0.48114901256732495,0.518850987432675
4,pilot,143000,1.0,10,0.5,2,0.1,0.2,1094,620.0,0.56672760511883,0.43327239488117
4,pilot,143000,1.0,10,0.5,3,0.2,0.4,1264,938.0,0.7420886075949367,0.25791139240506333
4,pilot,143000,1.0,10,0.5,4,0.4,1.01,1427,1353.0,0.9481429572529783,0.05185704274702174
4,pilot,143000,1.0,10,0.75,0,0.0,0.05,266,42.0,0.15789473684210525,0.8421052631578947
4,pilot,143000,1.0,10,0.75,1,0.05,0.1,557,203.0,0.3644524236983842,0.6355475763016158
4,pilot,143000,1.0,10,0.75,2,0.1,0.2,1094,504.0,0.4606946983546618,0.5393053016453382
4,pilot,143000,1.0,10,0.75,3,0.2,0.4,1264,803.0,0.6352848101265823,0.36471518987341767
4,pilot,143000,1.0,10,0.75,4,0.4,1.01,1427,1247.0,0.8738612473721094,0.12613875262789065
4,pilot,143000,1.0,10,1.0,0,0.0,0.05,266,31.0,0.11654135338345864,0.8834586466165414
4,pilot,143000,1.0,10,1.0,1,0.05,0.1,557,157.0,0.28186714542190305,0.718132854578097
4,pilot,143000,1.0,10,1.0,2,0.1,0.2,1094,415.0,0.3793418647166362,0.6206581352833638
4,pilot,143000,1.0,10,1.0,3,0.2,0.4,1264,676.0,0.5348101265822784,0.46518987341772156
4,pilot,143000,1.0,10,1.0,4,0.4,1.01,1427,1105.0,0.7743517869656622,0.2256482130343378
6,confirmatory,14000,0.0979020979020979,1,0.25,0,0.0,0.05,216,164.0,0.7592592592592593,0.2407407407407407
6,confirmatory,14000,0.0979020979020979,1,0.25,1,0.05,0.1,553,462.0,0.8354430379746836,0.16455696202531644
6,confirmatory,14000,0.0979020979020979,1,0.25,2,0.1,0.2,1054,945.0,0.896584440227704,0.103415559772296
6,confirmatory,14000,0.0979020979020979,1,0.25,3,0.2,0.4,1365,1303.0,0.9545787545787546,0.04542124542124537
6,confirmatory,14000,0.0979020979020979,1,0.25,4,0.4,1.01,1420,1412.0,0.9943661971830986,0.005633802816901401
6,confirmatory,14000,0.0979020979020979,1,0.5,0,0.0,0.05,216,117.0,0.5416666666666666,0.45833333333333337
6,confirmatory,14000,0.0979020979020979,1,0.5,1,0.05,0.1,553,357.0,0.6455696202531646,0.35443037974683544
6,confirmatory,14000,0.0979020979020979,1,0.5,2,0.1,0.2,1054,809.0,0.7675521821631879,0.23244781783681212
6,confirmatory,14000,0.0979020979020979,1,0.5,3,0.2,0.4,1365,1196.0,0.8761904761904762,0.12380952380952381
6,confirmatory,14000,0.0979020979020979,1,0.5,4,0.4,1.01,1420,1383.0,0.973943661971831,0.02605633802816898
6,confirmatory,14000,0.0979020979020979,1,0.75,0,0.0,0.05,216,76.0,0.35185185185185186,0.6481481481481481
6,confirmatory,14000,0.0979020979020979,1,0.75,1,0.05,0.1,553,276.0,0.49909584086799275,0.5009041591320073
6,confirmatory,14000,0.0979020979020979,1,0.75,2,0.1,0.2,1054,625.0,0.5929791271347249,0.4070208728652751
6,confirmatory,14000,0.0979020979020979,1,0.75,3,0.2,0.4,1365,1016.0,0.7443223443223443,0.25567765567765566
6,confirmatory,14000,0.0979020979020979,1,0.75,4,0.4,1.01,1420,1314.0,0.9253521126760563,0.07464788732394367
6,confirmatory,14000,0.0979020979020979,1,1.0,0,0.0,0.05,216,49.0,0.22685185185185186,0.7731481481481481
6,confirmatory,14000,0.0979020979020979,1,1.0,1,0.05,0.1,553,170.0,0.3074141048824593,0.6925858951175408
6,confirmatory,14000,0.0979020979020979,1,1.0,2,0.1,0.2,1054,471.0,0.4468690702087287,0.5531309297912713
6,confirmatory,14000,0.0979020979020979,1,1.0,3,0.2,0.4,1365,813.0,0.5956043956043956,0.4043956043956044
6,confirmatory,14000,0.0979020979020979,1,1.0,4,0.4,1.01,1420,1191.0,0.8387323943661972,0.16126760563380282
6,confirmatory,14000,0.0979020979020979,2,0.25,0,0.0,0.05,216,159.0,0.7361111111111112,0.26388888888888884
6,confirmatory,14000,0.0979020979020979,2,0.25,1,0.05,0.1,553,452.0,0.8173598553345389,0.18264014466546108
6,confirmatory,14000,0.0979020979020979,2,0.25,2,0.1,0.2,1054,947.0,0.8984819734345351,0.10151802656546494
6,confirmatory,14000,0.0979020979020979,2,0.25,3,0.2,0.4,1365,1303.0,0.9545787545787546,0.04542124542124537
6,confirmatory,14000,0.0979020979020979,2,0.25,4,0.4,1.01,1420,1416.0,0.9971830985915493,0.0028169014084507005
6,confirmatory,14000,0.0979020979020979,2,0.5,0,0.0,0.05,216,109.0,0.5046296296296297,0.49537037037037035
6,confirmatory,14000,0.0979020979020979,2,0.5,1,0.05,0.1,553,344.0,0.6220614828209765,0.3779385171790235
6,confirmatory,14000,0.0979020979020979,2,0.5,2,0.1,0.2,1054,811.0,0.7694497153700189,0.23055028462998106
6,confirmatory,14000,0.0979020979020979,2,0.5,3,0.2,0.4,1365,1220.0,0.8937728937728938,0.10622710622710618
6,confirmatory,14000,0.0979020979020979,2,0.5,4,0.4,1.01,1420,1400.0,0.9859154929577465,0.014084507042253502
6,confirmatory,14000,0.0979020979020979,2,0.75,0,0.0,0.05,216,81.0,0.375,0.625
6,confirmatory,14000,0.0979020979020979,2,0.75,1,0.05,0.1,553,268.0,0.484629294755877,0.515370705244123
6,confirmatory,14000,0.0979020979020979,2,0.75,2,0.1,0.2,1054,671.0,0.6366223908918406,0.3633776091081594
6,confirmatory,14000,0.0979020979020979,2,0.75,3,0.2,0.4,1365,1069.0,0.7831501831501831,0.21684981684981686
6,confirmatory,14000,0.0979020979020979,2,0.75,4,0.4,1.01,1420,1349.0,0.95,0.050000000000000044
6,confirmatory,14000,0.0979020979020979,2,1.0,0,0.0,0.05,216,58.0,0.26851851851851855,0.7314814814814814
6,confirmatory,14000,0.0979020979020979,2,1.0,1,0.05,0.1,553,193.0,0.34900542495479203,0.650994575045208
6,confirmatory,14000,0.0979020979020979,2,1.0,2,0.1,0.2,1054,526.0,0.4990512333965844,0.5009487666034156
6,confirmatory,14000,0.0979020979020979,2,1.0,3,0.2,0.4,1365,887.0,0.6498168498168498,0.35018315018315016
6,confirmatory,14000,0.0979020979020979,2,1.0,4,0.4,1.01,1420,1231.0,0.8669014084507042,0.13309859154929582
6,confirmatory,14000,0.0979020979020979,3,0.25,0,0.0,0.05,216,155.0,0.7175925925925926,0.28240740740740744
6,confirmatory,14000,0.0979020979020979,3,0.25,1,0.05,0.1,553,461.0,0.833634719710669,0.16636528028933095
6,confirmatory,14000,0.0979020979020979,3,0.25,2,0.1,0.2,1054,943.0,0.8946869070208728,0.10531309297912717
6,confirmatory,14000,0.0979020979020979,3,0.25,3,0.2,0.4,1365,1301.0,0.9531135531135531,0.04688644688644694
6,confirmatory,14000,0.0979020979020979,3,0.25,4,0.4,1.01,1420,1417.0,0.997887323943662,0.0021126760563380254
6,confirmatory,14000,0.0979020979020979,3,0.5,0,0.0,0.05,216,120.0,0.5555555555555556,0.4444444444444444
6,confirmatory,14000,0.0979020979020979,3,0.5,1,0.05,0.1,553,368.0,0.6654611211573237,0.3345388788426763
6,confirmatory,14000,0.0979020979020979,3,0.5,2,0.1,0.2,1054,813.0,0.7713472485768501,0.2286527514231499
6,confirmatory,14000,0.0979020979020979,3,0.5,3,0.2,0.4,1365,1192.0,0.8732600732600733,0.12673992673992673
6,confirmatory,14000,0.0979020979020979,3,0.5,4,0.4,1.01,1420,1399.0,0.9852112676056338,0.014788732394366177
6,confirmatory,14000,0.0979020979020979,3,0.75,0,0.0,0.05,216,74.0,0.3425925925925926,0.6574074074074074
6,confirmatory,14000,0.0979020979020979,3,0.75,1,0.05,0.1,553,275.0,0.4972875226039783,0.5027124773960217
6,confirmatory,14000,0.0979020979020979,3,0.75,2,0.1,0.2,1054,682.0,0.6470588235294118,0.3529411764705882
6,confirmatory,14000,0.0979020979020979,3,0.75,3,0.2,0.4,1365,1054.0,0.7721611721611722,0.2278388278388278
6,confirmatory,14000,0.0979020979020979,3,0.75,4,0.4,1.01,1420,1356.0,0.9549295774647887,0.04507042253521132
6,confirmatory,14000,0.0979020979020979,3,1.0,0,0.0,0.05,216,60.0,0.2777777777777778,0.7222222222222222
6,confirmatory,14000,0.0979020979020979,3,1.0,1,0.05,0.1,553,197.0,0.3562386980108499,0.6437613019891502
6,confirmatory,14000,0.0979020979020979,3,1.0,2,0.1,0.2,1054,507.0,0.4810246679316888,0.5189753320683113
6,confirmatory,14000,0.0979020979020979,3,1.0,3,0.2,0.4,1365,870.0,0.6373626373626373,0.3626373626373627
6,confirmatory,14000,0.0979020979020979,3,1.0,4,0.4,1.01,1420,1255.0,0.8838028169014085,0.1161971830985915
6,confirmatory,14000,0.0979020979020979,4,0.25,0,0.0,0.05,216,139.0,0.6435185185185185,0.3564814814814815
6,confirmatory,14000,0.0979020979020979,4,0.25,1,0.05,0.1,553,454.0,0.8209764918625678,0.17902350813743217
6,confirmatory,14000,0.0979020979020979,4,0.25,2,0.1,0.2,1054,917.0,0.8700189753320683,0.1299810246679317
6,confirmatory,14000,0.0979020979020979,4,0.25,3,0.2,0.4,1365,1279.0,0.936996336996337,0.063003663003663
6,confirmatory,14000,0.0979020979020979,4,0.25,4,0.4,1.01,1420,1418.0,0.9985915492957746,0.0014084507042253502
6,confirmatory,14000,0.0979020979020979,4,0.5,0,0.0,0.05,216,93.0,0.4305555555555556,0.5694444444444444
6,confirmatory,14000,0.0979020979020979,4,0.5,1,0.05,0.1,553,348.0,0.6292947558770343,0.3707052441229657
6,confirmatory,14000,0.0979020979020979,4,0.5,2,0.1,0.2,1054,766.0,0.7267552182163188,0.27324478178368117
6,confirmatory,14000,0.0979020979020979,4,0.5,3,0.2,0.4,1365,1155.0,0.8461538461538461,0.15384615384615385
6,confirmatory,14000,0.0979020979020979,4,0.5,4,0.4,1.01,1420,1387.0,0.9767605633802817,0.02323943661971828
6,confirmatory,14000,0.0979020979020979,4,0.75,0,0.0,0.05,216,60.0,0.2777777777777778,0.7222222222222222
6,confirmatory,14000,0.0979020979020979,4,0.75,1,0.05,0.1,553,249.0,0.45027124773960214,0.5497287522603979
6,confirmatory,14000,0.0979020979020979,4,0.75,2,0.1,0.2,1054,574.0,0.5445920303605313,0.4554079696394687
6,confirmatory,14000,0.0979020979020979,4,0.75,3,0.2,0.4,1365,980.0,0.717948717948718,0.28205128205128205
6,confirmatory,14000,0.0979020979020979,4,0.75,4,0.4,1.01,1420,1283.0,0.9035211267605634,0.0964788732394366
6,confirmatory,14000,0.0979020979020979,4,1.0,0,0.0,0.05,216,32.0,0.14814814814814814,0.8518518518518519
6,confirmatory,14000,0.0979020979020979,4,1.0,1,0.05,0.1,553,162.0,0.29294755877034356,0.7070524412296564
6,confirmatory,14000,0.0979020979020979,4,1.0,2,0.1,0.2,1054,350.0,0.33206831119544594,0.6679316888045541
6,confirmatory,14000,0.0979020979020979,4,1.0,3,0.2,0.4,1365,665.0,0.48717948717948717,0.5128205128205128
6,confirmatory,14000,0.0979020979020979,4,1.0,4,0.4,1.01,1420,894.0,0.6295774647887324,0.37042253521126756
6,confirmatory,14000,0.0979020979020979,5,0.25,0,0.0,0.05,216,166.0,0.7685185185185185,0.2314814814814815
6,confirmatory,14000,0.0979020979020979,5,0.25,1,0.05,0.1,553,474.0,0.8571428571428571,0.1428571428571429
6,confirmatory,14000,0.0979020979020979,5,0.25,2,0.1,0.2,1054,955.0,0.9060721062618596,0.09392789373814037
6,confirmatory,14000,0.0979020979020979,5,0.25,3,0.2,0.4,1365,1306.0,0.9567765567765568,0.04322344322344318
6,confirmatory,14000,0.0979020979020979,5,0.25,4,0.4,1.01,1420,1412.0,0.9943661971830986,0.005633802816901401
6,confirmatory,14000,0.0979020979020979,5,0.5,0,0.0,0.05,216,128.0,0.5925925925925926,0.40740740740740744
6,confirmatory,14000,0.0979020979020979,5,0.5,1,0.05,0.1,553,390.0,0.705244122965642,0.294755877034358
6,confirmatory,14000,0.0979020979020979,5,0.5,2,0.1,0.2,1054,835.0,0.7922201138519924,0.20777988614800758
6,confirmatory,14000,0.0979020979020979,5,0.5,3,0.2,0.4,1365,1234.0,0.904029304029304,0.09597069597069596
6,confirmatory,14000,0.0979020979020979,5,0.5,4,0.4,1.01,1420,1400.0,0.9859154929577465,0.014084507042253502
6,confirmatory,14000,0.0979020979020979,5,0.75,0,0.0,0.05,216,103.0,0.47685185185185186,0.5231481481481481
6,confirmatory,14000,0.0979020979020979,5,0.75,1,0.05,0.1,553,331.0,0.5985533453887885,0.40144665461121154
6,confirmatory,14000,0.0979020979020979,5,0.75,2,0.1,0.2,1054,732.0,0.6944971537001897,0.3055028462998103
6,confirmatory,14000,0.0979020979020979,5,0.75,3,0.2,0.4,1365,1125.0,0.8241758241758241,0.17582417582417587
6,confirmatory,14000,0.0979020979020979,5,0.75,4,0.4,1.01,1420,1375.0,0.9683098591549296,0.03169014084507038
6,confirmatory,14000,0.0979020979020979,5,1.0,0,0.0,0.05,216,83.0,0.38425925925925924,0.6157407407407407
6,confirmatory,14000,0.0979020979020979,5,1.0,1,0.05,0.1,553,280.0,0.5063291139240507,0.49367088607594933
6,confirmatory,14000,0.0979020979020979,5,1.0,2,0.1,0.2,1054,611.0,0.579696394686907,0.42030360531309297
6,confirmatory,14000,0.0979020979020979,5,1.0,3,0.2,0.4,1365,1026.0,0.7516483516483516,0.24835164835164836
6,confirmatory,14000,0.0979020979020979,5,1.0,4,0.4,1.01,1420,1319.0,0.9288732394366197,0.0711267605633803
6,confirmatory,14000,0.0979020979020979,6,0.25,0,0.0,0.05,216,167.0,0.7731481481481481,0.22685185185185186
6,confirmatory,14000,0.0979020979020979,6,0.25,1,0.05,0.1,553,474.0,0.8571428571428571,0.1428571428571429
6,confirmatory,14000,0.0979020979020979,6,0.25,2,0.1,0.2,1054,962.0,0.9127134724857685,0.0872865275142315
6,confirmatory,14000,0.0979020979020979,6,0.25,3,0.2,0.4,1365,1307.0,0.9575091575091575,0.04249084249084245
6,confirmatory,14000,0.0979020979020979,6,0.25,4,0.4,1.01,1420,1416.0,0.9971830985915493,0.0028169014084507005
6,confirmatory,14000,0.0979020979020979,6,0.5,0,0.0,0.05,216,133.0,0.6157407407407407,0.3842592592592593
6,confirmatory,14000,0.0979020979020979,6,0.5,1,0.05,0.1,553,424.0,0.7667269439421338,0.2332730560578662
6,confirmatory,14000,0.0979020979020979,6,0.5,2,0.1,0.2,1054,876.0,0.8311195445920304,0.1688804554079696
6,confirmatory,14000,0.0979020979020979,6,0.5,3,0.2,0.4,1365,1227.0,0.8989010989010989,0.10109890109890107
6,confirmatory,14000,0.0979020979020979,6,0.5,4,0.4,1.01,1420,1407.0,0.9908450704225352,0.009154929577464777
